Half,Clock,Play,Score,game_id,home_id,away_id,game_date,time,Period
NA,02:46:00,"2pt jump shot (inside left) missed by Laura Ziegler(SJU), rebound offensive Laura Ziegler(SJU)",32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:08:00,"2pt pull up jump shot (off turnover) (in the paint) missed by Savannah Catalon(SHU), rebound defensive Mackenzie Smith(SJU)",32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:20:00,Substitution SJU: in Emma Boslet,32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:20:00,Substitution SJU: out Julia Nystrom,32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:20:00,"Foul offensive (back court) Gabby Casey(SJU), turnover offensive Gabby Casey(SJU), foul on Savannah Catalon(SHU)",32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:23:00,Substitution SHU: in Azana Baines,32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:23:00,Substitution SHU: in Sha'Lynn Hagans,32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:23:00,Substitution SHU: out Amari Wright,32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:23:00,Substitution SHU: out Kae Satterfield,32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:24:00,"2pt driving layup (in the paint) missed by Mackenzie Smith(SJU), rebound offensive (team) SJU",32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,03:43:00,"2pt jump shot (off turnover) (inside right) missed by Kae Satterfield(SHU), rebound defensive Mackenzie Smith(SJU)",32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:15:00,"Turnover lost ball (in the paint) Chloe Welch(SJU), steal A'Jah Davis(SHU)",32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:36:00,Free throw 2 of 2 (2nd chance) made by Savannah Catalon(SHU),32 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:36:00,Free throw 1 of 2 (2nd chance) made by Savannah Catalon(SHU),31 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:36:00,Substitution SJU: in Julia Nystrom,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:36:00,Substitution SJU: out Emma Boslet,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:36:00,Foul personal (2 free throws) (in the paint) Emma Boslet(SJU),30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:41:00,"2pt layup (blocked) (under the basket) missed by A'Jah Davis(SHU), block Laura Ziegler(SJU), rebound offensive Amari Wright(SHU)",30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Substitution SJU: in Laura Ziegler,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Substitution SJU: out Gabby Casey,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Substitution SJU: in Paula Maurina,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Substitution SJU: in Emma Boslet,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Substitution SJU: out Laura Ziegler,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Substitution SJU: out Talya Brugler,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,Timeout commercial,30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,04:56:00,"Foul personal (in the paint) Gabby Casey(SJU), foul on A'Jah Davis(SHU)",30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,05:20:00,"3pt jump shot (off turnover) (outside left) made by Laura Ziegler(SJU), assist Chloe Welch(SJU)",30 - 38,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,05:40:00,Substitution SHU: in A'Jah Davis,30 - 35,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,05:40:00,Substitution SHU: in Brazil Harvey-Carr,30 - 35,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,05:40:00,Substitution SHU: out Azana Baines,30 - 35,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,05:40:00,Substitution SHU: out Sha'Lynn Hagans,30 - 35,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,05:44:00,"Turnover bad pass (inside left) Amari Wright(SHU), steal Chloe Welch(SJU)",30 - 35,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:13:00,Free throw 2 of 2 (fast break) made by Chloe Welch(SJU),30 - 35,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:13:00,Free throw 1 of 2 (fast break) made by Chloe Welch(SJU),30 - 34,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:13:00,Substitution SJU: in Gabby Casey,30 - 33,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:13:00,Substitution SJU: out Julia Nystrom,30 - 33,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:13:00,Foul personal (shooting;2 free throws) (in the paint) Amari Wright(SHU),30 - 33,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:18:00,"2pt driving layup (in the paint) missed by Savannah Catalon(SHU), rebound defensive Laura Ziegler(SJU)",30 - 33,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,06:36:00,"3pt jump shot (outside center) made by Laura Ziegler(SJU), assist Mackenzie Smith(SJU)",30 - 33,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,07:01:00,"2pt layup (in the paint) made by Kae Satterfield(SHU), assist Savannah Catalon(SHU)",30 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,07:12:00,"3pt jump shot (outside center) missed by Laura Ziegler(SJU), rebound defensive Amari Wright(SHU)",28 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,07:23:00,"2pt layup (off turnover) (in the paint) missed by Azana Baines(SHU), rebound defensive Julia Nystrom(SJU)",28 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,07:39:00,"Foul offensive (back court) Laura Ziegler(SJU), turnover offensive Laura Ziegler(SJU), foul on Sha'Lynn Hagans(SHU)",28 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:05:00,Free throw 2 of 2 made by Kae Satterfield(SHU),28 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:05:00,Free throw 1 of 2 made by Kae Satterfield(SHU),27 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:05:00,Foul personal (shooting;2 free throws) (in the paint) Laura Ziegler(SJU),26 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:24:00,"Foul personal (back court) Talya Brugler(SJU), foul on Kae Satterfield(SHU)",26 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:24:00,"3pt jump shot (outside left) missed by Chloe Welch(SJU), rebound defensive Kae Satterfield(SHU)",26 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:36:00,"2pt pull up jump shot (2nd chance) (inside right) missed by Savannah Catalon(SHU), rebound defensive Julia Nystrom(SJU)",26 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,08:47:00,"2pt layup (blocked) (in the paint) missed by Azana Baines(SHU), block Laura Ziegler(SJU), rebound offensive Azana Baines(SHU)",26 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,09:07:00,2pt pull up jump shot (2nd chance) (in the paint) made by Mackenzie Smith(SJU),26 - 30,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,09:30:00,"3pt jump shot (outside left) missed by Mackenzie Smith(SJU), rebound offensive Chloe Welch(SJU)",26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,09:40:00,"2pt driving layup (blocked) (in the paint) missed by Sha'Lynn Hagans(SHU), block Laura Ziegler(SJU), rebound defensive Laura Ziegler(SJU)",26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Period start,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SHU: in Azana Baines,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SHU: in Kae Satterfield,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SHU: out A'Jah Davis,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SHU: out I'yanna Lops,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SJU: in Chloe Welch,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SJU: in Talya Brugler,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SJU: out Paula Maurina,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,10:00:00,Substitution SJU: out Gabby Casey,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,3
NA,00:00:00,Period end (confirmed),26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:00:00,"3pt jump shot (off turnover;blocked) (outside center) missed by Mackenzie Smith(SJU), block I'yanna Lops(SHU), rebound offensive dead ball SJU",26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:04:00,Substitution SHU: in Amari Wright,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:04:00,Substitution SHU: out Brazil Harvey-Carr,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:04:00,"Foul offensive (back court) A'Jah Davis(SHU), turnover offensive A'Jah Davis(SHU), foul on Mackenzie Smith(SJU)",26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Substitution SHU: in Brazil Harvey-Carr,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Substitution SHU: out Amari Wright,26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Free throw 2 of 2 made by Julia Nystrom(SJU),26 - 28,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Free throw 1 of 2 made by Julia Nystrom(SJU),26 - 27,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Substitution SHU: in Savannah Catalon,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Substitution SHU: out Shailyn Pinkney,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Substitution SJU: in Paula Maurina,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Substitution SJU: out Talya Brugler,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:15:00,Foul personal (2 free throws) (outside left) Sha'Lynn Hagans(SHU),26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:21:00,Substitution SHU: in Shailyn Pinkney,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:21:00,Substitution SHU: in I'yanna Lops,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:21:00,Substitution SHU: out Brazil Harvey-Carr,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:21:00,Substitution SHU: out Kae Satterfield,26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:21:00,"Foul personal (outside center) Kae Satterfield(SHU), foul on Julia Nystrom(SJU)",26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:31:00,"3pt jump shot (off turnover) (outside left) missed by Sha'Lynn Hagans(SHU), rebound defensive Gabby Casey(SJU)",26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:54:00,"Turnover bad pass (inside left) Julia Nystrom(SJU), steal A'Jah Davis(SHU)",26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:19:00,"3pt jump shot (off turnover) (outside left) made by Brazil Harvey-Carr(SHU), assist Amari Wright(SHU)",26 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:35:00,"Foul personal (back court) Gabby Casey(SJU), foul on Amari Wright(SHU)",23 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:35:00,"Turnover bad pass (in the paint) Mackenzie Smith(SJU), steal A'Jah Davis(SHU)",23 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:41:00,Substitution SHU: in Amari Wright,23 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:41:00,Substitution SHU: out Savannah Catalon,23 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:41:00,"Foul personal (in the paint) Brazil Harvey-Carr(SHU), foul on Mackenzie Smith(SJU)",23 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,01:59:00,2pt layup (off turnover;fast break) (in the paint) made by Savannah Catalon(SHU),23 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,02:05:00,"Turnover lost ball (inside left wing) Laura Ziegler(SJU), steal Sha'Lynn Hagans(SHU)",21 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,02:10:00,"3pt jump shot (outside left) missed by Julia Nystrom(SJU), rebound offensive Laura Ziegler(SJU)",21 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,02:19:00,"2pt jump shot (in the paint) missed by Kae Satterfield(SHU), rebound defensive Gabby Casey(SJU)",21 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,02:45:00,"2pt layup (off turnover;fast break) (in the paint) made by Talya Brugler(SJU), assist Julia Nystrom(SJU)",21 - 26,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,02:51:00,"Turnover lost ball (in the paint) Savannah Catalon(SHU), steal Julia Nystrom(SJU)",21 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,02:58:00,"Turnover bad pass (in the paint) Mackenzie Smith(SJU), steal Savannah Catalon(SHU)",21 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,03:13:00,"2pt layup (2nd chance) (in the paint) made by Kae Satterfield(SHU), assist A'Jah Davis(SHU)",21 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,03:20:00,"3pt jump shot (outside right) missed by Sha'Lynn Hagans(SHU), rebound offensive A'Jah Davis(SHU)",19 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,03:43:00,Timeout short SHU,19 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,03:43:00,"Foul personal (back court) Mackenzie Smith(SJU), foul on Kae Satterfield(SHU)",19 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,03:45:00,"2pt driving layup (in the paint) missed by Julia Nystrom(SJU), rebound defensive Kae Satterfield(SHU)",19 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:02:00,"3pt jump shot (outside right) missed by Brazil Harvey-Carr(SHU), rebound defensive Gabby Casey(SJU)",19 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:16:00,"3pt jump shot (outside center) made by Mackenzie Smith(SJU), assist Julia Nystrom(SJU)",19 - 24,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:36:00,"2pt pull up jump shot (inside left) made by Sha'Lynn Hagans(SHU), assist Savannah Catalon(SHU)",19 - 21,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:53:00,"Free throw 1 of 1 missed by Gabby Casey(SJU), rebound defensive Brazil Harvey-Carr(SHU)",17 - 21,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:53:00,Substitution SHU: in A'Jah Davis,17 - 21,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:53:00,Substitution SHU: out Azana Baines,17 - 21,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:53:00,Foul personal (shooting;1 free throw) (in the paint) Azana Baines(SHU),17 - 21,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,04:53:00,2pt driving layup (in the paint) made by Gabby Casey(SJU),17 - 21,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,05:04:00,"2pt layup (2nd chance;blocked) (in the paint) missed by Kae Satterfield(SHU), block Talya Brugler(SJU), rebound defensive Talya Brugler(SJU)",17 - 19,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,05:09:00,"3pt jump shot (outside left) missed by Savannah Catalon(SHU), rebound offensive Kae Satterfield(SHU)",17 - 19,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,05:18:00,"3pt jump shot (outside center) missed by Mackenzie Smith(SJU), rebound defensive Sha'Lynn Hagans(SHU)",17 - 19,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,05:34:00,2pt pull up jump shot (inside left) made by Sha'Lynn Hagans(SHU),17 - 19,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,05:50:00,"2pt jump shot (off turnover) (inside center) made by Laura Ziegler(SJU), assist Mackenzie Smith(SJU)",15 - 19,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:06:00,"Turnover lost ball Azana Baines(SHU), steal Gabby Casey(SJU)",15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:06:00,Jump ball held ball SJU,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:11:00,"2pt hook shot (2nd chance) (in the paint) missed by Kae Satterfield(SHU), rebound offensive (team) SHU",15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:16:00,"2pt jump shot (inside right) missed by Azana Baines(SHU), rebound offensive Kae Satterfield(SHU)",15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:28:00,Substitution SHU: in Kae Satterfield,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:28:00,Substitution SHU: out I'yanna Lops,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:39:00,Substitution SHU: in Brazil Harvey-Carr,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:39:00,Substitution SHU: out Amari Wright,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:39:00,Substitution SJU: in Gabby Casey,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:39:00,Substitution SJU: in Laura Ziegler,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:39:00,Substitution SJU: out Paula Maurina,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:39:00,Substitution SJU: out Chloe Welch,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:40:00,"Foul personal (back court) Chloe Welch(SJU), foul on Sha'Lynn Hagans(SHU)",15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:40:00,Timeout commercial,15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:43:00,"Turnover lost ball (in the paint) Amari Wright(SHU), steal Mackenzie Smith(SJU)",15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,06:55:00,"3pt jump shot (2nd chance) (outside right) made by Chloe Welch(SJU), assist Paula Maurina(SJU)",15 - 17,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,07:03:00,"2pt pull up jump shot (inside center) missed by Mackenzie Smith(SJU), rebound offensive Paula Maurina(SJU)",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,07:34:00,"2pt layup (2nd chance;off turnover) (under the basket) missed by Azana Baines(SHU), rebound defensive Mackenzie Smith(SJU)",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,07:38:00,"2pt jump shot (2nd chance;off turnover;blocked) (inside right) missed by Azana Baines(SHU), block Talya Brugler(SJU), rebound offensive (team) SHU",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,07:55:00,"3pt jump shot (off turnover) (outside right) missed by Sha'Lynn Hagans(SHU), rebound offensive I'yanna Lops(SHU)",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:11:00,Turnover travel (outside left) Chloe Welch(SJU),15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:18:00,Substitution SHU: in I'yanna Lops,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:18:00,Substitution SHU: out Kae Satterfield,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:18:00,Turnover travel (in the paint) Azana Baines(SHU),15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:29:00,Substitution SJU: in Mackenzie Smith,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:29:00,Substitution SJU: out Gabby Casey,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,08:29:00,"3pt jump shot (off turnover) (outside right) missed by Talya Brugler(SJU), rebound defensive dead ball SHU",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:00:00,Turnover travel (in the paint) Sha'Lynn Hagans(SHU),15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:14:00,Substitution SHU: in Azana Baines,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:14:00,Substitution SHU: out A'Jah Davis,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:14:00,Turnover travel (inside right) Talya Brugler(SJU),15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:29:00,"Foul personal (back court) Savannah Catalon(SHU), foul on Talya Brugler(SJU)",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:29:00,"3pt jump shot (2nd chance;blocked) (outside left) missed by Savannah Catalon(SHU), block Talya Brugler(SJU), rebound defensive Talya Brugler(SJU)",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,09:42:00,"2pt layup (blocked) (in the paint) missed by Kae Satterfield(SHU), block Talya Brugler(SJU), rebound offensive (team) SHU",15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,10:00:00,Period start,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,10:00:00,Substitution SHU: in A'Jah Davis,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,10:00:00,Substitution SHU: out Brazil Harvey-Carr,15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,2
NA,00:00:00,Period end (confirmed),15 - 14,5254261,561060,561079,2024-03-21,2024-03-22,1
